DatGeracaoConjuntoDados,AnoReferencia,MesReferencia,NomUF,SigUF,MdaPotenciaInstaladakW
4/2/2026,2018,9,Pernambuco,PE,4279153.34
4/2/2026,2018,9,Piaui,PI,2009786
4/2/2026,2018,9,Parana,PR,16688225.3
4/2/2026,2018,9,Rio de Janeiro,RJ,8487215.78
4/2/2026,2018,9,Rio Grande do Norte,RN,4361099.84
4/2/2026,2018,9,Rondonia,RO,8308669.18
4/2/2026,2018,9,Roraima,RR,263813.38
4/2/2026,2018,9,Rio Grande do Sul,RS,9588252.76
4/2/2026,2018,9,Santa Catarina,SC,4735457.51
4/2/2026,2018,9,Sergipe,SE,3296239.4
4/2/2026,2018,9,São Paulo,SP,23310635.27
4/2/2026,2018,9,Tocantins,TO,1937753
4/2/2026,2018,12,ACRE,AC,115727.8
4/2/2026,2018,12,ALAGOAS,AL,746386.6
4/2/2026,2018,12,AMAZONAS,AM,2190897.64
4/2/2026,2018,12,AMAPÁ,AP,1037816.2
4/2/2026,2018,12,BAHIA,BA,11713162.82
4/2/2026,2018,12,CEARÁ,CE,4352085.1
4/2/2026,2018,12,DISTRITO FEDERAL,DF,56358.4
4/2/2026,2018,12,ESPÍRITO SANTO,ES,1597901.63
4/2/2026,2018,12,GOIÁS,GO,7723304.69
4/2/2026,2018,12,MARANHÃO,MA,3899122.43
4/2/2026,2018,12,MINAS GERAIS,MG,16529981.07
4/2/2026,2018,12,MATO GROSSO DO SUL,MS,2509658.39
4/2/2026,2018,12,MATO GROSSO,MT,3087337.98
4/2/2026,2018,12,PARÁ,PA,19239105.88
4/2/2026,2018,12,PARAÍBA,PB,858078.8
4/2/2026,2018,12,PERNAMBUCO,PE,4279378.64
4/2/2026,2018,12,PIAUÍ,PI,2213986
4/2/2026,2018,12,PARANÁ,PR,16701760.3
4/2/2026,2018,12,RIO DE JANEIRO,RJ,8496760.68
4/2/2026,2018,12,RIO GRANDE DO NORTE,RN,4549399.99
4/2/2026,2018,12,RONDÔNIA,RO,8311378.6
4/2/2026,2018,12,RORAIMA,RR,285568.38
4/2/2026,2018,12,RIO GRANDE DO SUL,RS,9104710.16
4/2/2026,2018,12,SANTA CATARINA,SC,4740565.71
4/2/2026,2018,12,SERGIPE,SE,3296559.4
4/2/2026,2018,12,SÃO PAULO,SP,23362600.67
4/2/2026,2018,12,TOCANTINS,TO,1937803
4/2/2026,2019,3,ACRE,AC,116542.8
4/2/2026,2019,3,ALAGOAS,AL,746386.6
4/2/2026,2019,3,AMAZONAS,AM,2194457.64
4/2/2026,2019,3,AMAPÁ,AP,1037816.2
4/2/2026,2019,3,BAHIA,BA,11937758.82
4/2/2026,2019,3,CEARÁ,CE,4430835.1
4/2/2026,2019,3,DISTRITO FEDERAL,DF,46358.4
4/2/2026,2019,3,ESPÍRITO SANTO,ES,1598659.53
4/2/2026,2019,3,GOIÁS,GO,7732564.69
4/2/2026,2019,3,MARANHÃO,MA,3928422.43
4/2/2026,2019,3,MINAS GERAIS,MG,16576907.22
4/2/2026,2019,3,MATO GROSSO DO SUL,MS,2528658.39
4/2/2026,2019,3,MATO GROSSO,MT,3186503.98
4/2/2026,2019,3,PARÁ,PA,19239227.88
4/2/2026,2019,3,PARAÍBA,PB,888258.8
4/2/2026,2019,3,PERNAMBUCO,PE,4284378.64
4/2/2026,2019,3,PIAUÍ,PI,2213986
4/2/2026,2019,3,PARANÁ,PR,16941553.58
4/2/2026,2019,3,RIO DE JANEIRO,RJ,8498680.68
4/2/2026,2019,3,RIO GRANDE DO NORTE,RN,4658599.99
4/2/2026,2019,3,RONDÔNIA,RO,8311378.6
4/2/2026,2019,3,RORAIMA,RR,285568.38
4/2/2026,2019,3,RIO GRANDE DO SUL,RS,9113010.16
4/2/2026,2019,3,SANTA CATARINA,SC,4744625.71
4/2/2026,2019,3,SERGIPE,SE,3296559.4
4/2/2026,2019,3,SÃO PAULO,SP,23367938.07
4/2/2026,2019,3,TOCANTINS,TO,1942803
4/2/2026,2019,6,ACRE,AC,116542.8
4/2/2026,2019,6,ALAGOAS,AL,746410.6
4/2/2026,2019,6,AMAZONAS,AM,2194457.64
4/2/2026,2019,6,AMAPÁ,AP,992216.2
4/2/2026,2019,6,BAHIA,BA,12095258.82
4/2/2026,2019,6,CEARÁ,CE,4433085.1
4/2/2026,2019,6,DISTRITO FEDERAL,DF,46358.4
4/2/2026,2019,6,ESPÍRITO SANTO,ES,1598651.53
4/2/2026,2019,6,GOIÁS,GO,7759764.69
4/2/2026,2019,6,MARANHÃO,MA,3928422.43
4/2/2026,2019,6,MINAS GERAIS,MG,16584108.26
4/2/2026,2019,6,MATO GROSSO DO SUL,MS,2528658.39
4/2/2026,2019,6,MATO GROSSO,MT,3220433.98
4/2/2026,2019,6,PARÁ,PA,20461450.1
4/2/2026,2019,6,PARAÍBA,PB,888258.8
4/2/2026,2019,6,PERNAMBUCO,PE,4306372.64
4/2/2026,2019,6,PIAUÍ,PI,2213986
4/2/2026,2019,6,PARANÁ,PR,17067112.28
4/2/2026,2019,6,RIO DE JANEIRO,RJ,8516580.28
4/2/2026,2019,6,RIO GRANDE DO NORTE,RN,4692199.99
4/2/2026,2019,6,RONDÔNIA,RO,8317845.6
4/2/2026,2019,6,RORAIMA,RR,285568.38
4/2/2026,2019,6,RIO GRANDE DO SUL,RS,9108107.36
4/2/2026,2019,6,SANTA CATARINA,SC,4753101.18
4/2/2026,2019,6,SERGIPE,SE,3296559.4
4/2/2026,2019,6,SÃO PAULO,SP,23384522.83
4/2/2026,2019,6,TOCANTINS,TO,1942803
4/2/2026,2019,9,ACRE,AC,116542.8
4/2/2026,2019,9,ALAGOAS,AL,746410.6
4/2/2026,2019,9,AMAZONAS,AM,2213116.64
4/2/2026,2019,9,AMAPÁ,AP,992216.2
4/2/2026,2019,9,BAHIA,BA,12158158.82
4/2/2026,2019,9,CEARÁ,CE,4433085.1
4/2/2026,2019,9,DISTRITO FEDERAL,DF,46358.4
4/2/2026,2019,9,ESPÍRITO SANTO,ES,1598651.53
4/2/2026,2019,9,GOIÁS,GO,7759697.29
4/2/2026,2019,9,MARANHÃO,MA,3928422.43
4/2/2026,2019,9,MINAS GERAIS,MG,16599472.36
4/2/2026,2019,9,MATO GROSSO DO SUL,MS,2521937.39
4/2/2026,2019,9,MATO GROSSO,MT,3521373.98
4/2/2026,2019,9,PARÁ,PA,21048751.66
4/2/2026,2019,9,PARAÍBA,PB,889356.8
4/2/2026,2019,9,PERNAMBUCO,PE,4320780.64
4/2/2026,2019,9,PIAUÍ,PI,2213986
4/2/2026,2019,9,PARANÁ,PR,17075924.28
4/2/2026,2019,9,RIO DE JANEIRO,RJ,8510580.28
4/2/2026,2019,9,RIO GRANDE DO NORTE,RN,4706599.99
4/2/2026,2019,9,RONDÔNIA,RO,8318883.6
4/2/2026,2019,9,RORAIMA,RR,343784.38
4/2/2026,2019,9,RIO GRANDE DO SUL,RS,9462127.36
4/2/2026,2019,9,SANTA CATARINA,SC,4763303.78
4/2/2026,2019,9,SERGIPE,SE,3296559.4
4/2/2026,2019,9,SÃO PAULO,SP,23625872.43
4/2/2026,2019,9,TOCANTINS,TO,1950823
4/2/2026,2019,12,ACRE,AC,116542.8
4/2/2026,2019,12,ALAGOAS,AL,739010.6
4/2/2026,2019,12,AMAZONAS,AM,2341320.14
4/2/2026,2019,12,AMAPÁ,AP,992216.2
4/2/2026,2019,12,BAHIA,BA,12326781.42
4/2/2026,2019,12,CEARÁ,CE,4433085.1
4/2/2026,2019,12,DISTRITO FEDERAL,DF,46358.4
4/2/2026,2019,12,ESPÍRITO SANTO,ES,1599022.53
4/2/2026,2019,12,GOIÁS,GO,7760537.29
4/2/2026,2019,12,MARANHÃO,MA,4025622.43
4/2/2026,2019,12,MINAS GERAIS,MG,16595927.36
4/2/2026,2019,12,MATO GROSSO DO SUL,MS,2525937.39
4/2/2026,2019,12,MATO GROSSO,MT,3906743.18
4/2/2026,2019,12,PARÁ,PA,22890497.15
4/2/2026,2019,12,PARAÍBA,PB,889356.8
4/2/2026,2019,12,PERNAMBUCO,PE,4301816.64
4/2/2026,2019,12,PIAUÍ,PI,2213986
4/2/2026,2019,12,PARANÁ,PR,17116313.12
4/2/2026,2019,12,RIO DE JANEIRO,RJ,8516180.28
4/2/2026,2019,12,RIO GRANDE DO NORTE,RN,4798159.99
4/2/2026,2019,12,RONDÔNIA,RO,8318883.6
4/2/2026,2019,12,RORAIMA,RR,343784.38
4/2/2026,2019,12,RIO GRANDE DO SUL,RS,9464614.29
4/2/2026,2019,12,SANTA CATARINA,SC,4779548.18
4/2/2026,2019,12,SERGIPE,SE,3296559.4
4/2/2026,2019,12,SÃO PAULO,SP,23736894.48
4/2/2026,2019,12,TOCANTINS,TO,1950823
4/2/2026,2020,3,ACRE,AC,116542.8
4/2/2026,2020,3,ALAGOAS,AL,739010.6
4/2/2026,2020,3,AMAZONAS,AM,2464949.14
4/2/2026,2020,3,AMAPÁ,AP,992216.2
4/2/2026,2020,3,BAHIA,BA,12366781.42
4/2/2026,2020,3,CEARÁ,CE,4433085.1
4/2/2026,2020,3,DISTRITO FEDERAL,DF,46358.4
4/2/2026,2020,3,ESPÍRITO SANTO,ES,1600481.53
4/2/2026,2020,3,GOIÁS,GO,7765037.29
4/2/2026,2020,3,MARANHÃO,MA,4025622.43
4/2/2026,2020,3,MINAS GERAIS,MG,16598703.36
4/2/2026,2020,3,MATO GROSSO DO SUL,MS,2533437.39
4/2/2026,2020,3,MATO GROSSO,MT,3919121.68
4/2/2026,2020,3,PARÁ,PA,22890606.15
4/2/2026,2020,3,PARAÍBA,PB,893156.8
4/2/2026,2020,3,PERNAMBUCO,PE,4306316.64
4/2/2026,2020,3,PIAUÍ,PI,2409666
4/2/2026,2020,3,PARANÁ,PR,17115954.12
4/2/2026,2020,3,RIO DE JANEIRO,RJ,8519182.28
4/2/2026,2020,3,RIO GRANDE DO NORTE,RN,4875734.99
4/2/2026,2020,3,RONDÔNIA,RO,8330883.6
4/2/2026,2020,3,RORAIMA,RR,346104.38
4/2/2026,2020,3,RIO GRANDE DO SUL,RS,9472136.04
4/2/2026,2020,3,SANTA CATARINA,SC,4806203.88
4/2/2026,2020,3,SERGIPE,SE,4479477.4
4/2/2026,2020,3,SÃO PAULO,SP,23763172.98
4/2/2026,2020,3,TOCANTINS,TO,1950823
4/2/2026,2020,6,ACRE,AC,72703.8
4/2/2026,2020,6,ALAGOAS,AL,737760.6
4/2/2026,2020,6,AMAZONAS,AM,2509555.14
4/2/2026,2020,6,AMAPÁ,AP,992216.2
4/2/2026,2020,6,BAHIA,BA,12421381.42
4/2/2026,2020,6,CEARÁ,CE,4484085.1
4/2/2026,2020,6,DISTRITO FEDERAL,DF,46358.4
4/2/2026,2020,6,ESPÍRITO SANTO,ES,1600664.53
4/2/2026,2020,6,GOIÁS,GO,7765037.29
4/2/2026,2020,6,MARANHÃO,MA,4025833.03
4/2/2026,2020,6,MINAS GERAIS,MG,16637713.76
4/2/2026,2020,6,MATO GROSSO DO SUL,MS,2533437.39
4/2/2026,2020,6,MATO GROSSO,MT,3921721.68
4/2/2026,2020,6,PARÁ,PA,22890606.15
4/2/2026,2020,6,PARAÍBA,PB,888878.8
4/2/2026,2020,6,PERNAMBUCO,PE,4306316.64
4/2/2026,2020,6,PIAUÍ,PI,2658170
4/2/2026,2020,6,PARANÁ,PR,17115954.12
4/2/2026,2020,6,RIO DE JANEIRO,RJ,8519182.28
4/2/2026,2020,6,RIO GRANDE DO NORTE,RN,4997639.99
4/2/2026,2020,6,RONDÔNIA,RO,8330883.6
4/2/2026,2020,6,RORAIMA,RR,346104.38
4/2/2026,2020,6,RIO GRANDE DO SUL,RS,9472176.04
4/2/2026,2020,6,SANTA CATARINA,SC,4811494.38
4/2/2026,2020,6,SERGIPE,SE,4812201.4
4/2/2026,2020,6,SÃO PAULO,SP,23856902.98
4/2/2026,2020,6,TOCANTINS,TO,1950612
4/2/2026,2020,9,ACRE,AC,72703.8
4/2/2026,2020,9,ALAGOAS,AL,739167.3
4/2/2026,2020,9,AMAZONAS,AM,2545981.64
4/2/2026,2020,9,AMAPÁ,AP,992216.2
4/2/2026,2020,9,BAHIA,BA,12623881.42
4/2/2026,2020,9,CEARÁ,CE,4556085.1
4/2/2026,2020,9,DISTRITO FEDERAL,DF,46358.4
4/2/2026,2020,9,ESPÍRITO SANTO,ES,1600954.53
4/2/2026,2020,9,GOIÁS,GO,7781826.31
4/2/2026,2020,9,MARANHÃO,MA,4025833.03
4/2/2026,2020,9,MINAS GERAIS,MG,16651791.28
4/2/2026,2020,9,MATO GROSSO DO SUL,MS,2540037.39
4/2/2026,2020,9,MATO GROSSO,MT,3951444.08
4/2/2026,2020,9,PARÁ,PA,22838540.95
4/2/2026,2020,9,PARAÍBA,PB,888478.8
4/2/2026,2020,9,PERNAMBUCO,PE,4356316.64
4/2/2026,2020,9,PIAUÍ,PI,2741396
4/2/2026,2020,9,PARANÁ,PR,17118114.12
4/2/2026,2020,9,RIO DE JANEIRO,RJ,8518502.28
4/2/2026,2020,9,RIO GRANDE DO NORTE,RN,5211709.29
4/2/2026,2020,9,RONDÔNIA,RO,8342883.6
4/2/2026,2020,9,RORAIMA,RR,346984.38
4/2/2026,2020,9,RIO GRANDE DO SUL,RS,9506741.04
4/2/2026,2020,9,SANTA CATARINA,SC,4824259.38
4/2/2026,2020,9,SERGIPE,SE,4812201.4
4/2/2026,2020,9,SÃO PAULO,SP,23867022.98
4/2/2026,2020,9,TOCANTINS,TO,1950612
4/2/2026,2020,12,ACRE,AC,72703.8
4/2/2026,2020,12,ALAGOAS,AL,739167.3
4/2/2026,2020,12,AMAZONAS,AM,2341406.14
4/2/2026,2020,12,AMAPÁ,AP,1082216.2
4/2/2026,2020,12,BAHIA,BA,12871836.42
4/2/2026,2020,12,CEARÁ,CE,4566965.1
4/2/2026,2020,12,DISTRITO FEDERAL,DF,46358.4
4/2/2026,2020,12,ESPÍRITO SANTO,ES,1600954.53
4/2/2026,2020,12,GOIÁS,GO,7781826.31
4/2/2026,2020,12,MARANHÃO,MA,4008658.63
4/2/2026,2020,12,MINAS GERAIS,MG,16689960.63
4/2/2026,2020,12,MATO GROSSO DO SUL,MS,2539537.39
4/2/2026,2020,12,MATO GROSSO,MT,3951444.08
4/2/2026,2020,12,PARÁ,PA,22842171.35
4/2/2026,2020,12,PARAÍBA,PB,914018.8
4/2/2026,2020,12,PERNAMBUCO,PE,4361402.64
4/2/2026,2020,12,PIAUÍ,PI,3392694
4/2/2026,2020,12,PARANÁ,PR,17142994.12
4/2/2026,2020,12,RIO DE JANEIRO,RJ,8534266.28
4/2/2026,2020,12,RIO GRANDE DO NORTE,RN,5441759.29
4/2/2026,2020,12,RONDÔNIA,RO,8342883.6
4/2/2026,2020,12,RORAIMA,RR,346984.38
4/2/2026,2020,12,RIO GRANDE DO SUL,RS,9545415.04
4/2/2026,2020,12,SANTA CATARINA,SC,4820584.1
4/2/2026,2020,12,SERGIPE,SE,4812199.4
4/2/2026,2020,12,SÃO PAULO,SP,23908492.98
4/2/2026,2020,12,TOCANTINS,TO,1960612
4/2/2026,2021,3,ACRE,AC,72703.8
4/2/2026,2021,3,ALAGOAS,AL,739167.3
4/2/2026,2021,3,AMAZONAS,AM,2384878.14
4/2/2026,2021,3,AMAPÁ,AP,1082216.2
4/2/2026,2021,3,BAHIA,BA,12907236.42
4/2/2026,2021,3,CEARÁ,CE,4667765.1
4/2/2026,2021,3,DISTRITO FEDERAL,DF,46358.4
4/2/2026,2021,3,ESPÍRITO SANTO,ES,1602466.53
4/2/2026,2021,3,GOIÁS,GO,7741826.31
4/2/2026,2021,3,MARANHÃO,MA,4008658.63
4/2/2026,2021,3,MINAS GERAIS,MG,16563912.88
4/2/2026,2021,3,MATO GROSSO DO SUL,MS,2539537.39
4/2/2026,2021,3,MATO GROSSO,MT,3963444.08
4/2/2026,2021,3,PARÁ,PA,22844084.35
4/2/2026,2021,3,PARAÍBA,PB,919245.2
4/2/2026,2021,3,PERNAMBUCO,PE,4363513.64
4/2/2026,2021,3,PIAUÍ,PI,3585544
4/2/2026,2021,3,PARANÁ,PR,17160874.12
4/2/2026,2021,3,RIO DE JANEIRO,RJ,8539066.28
4/2/2026,2021,3,RIO GRANDE DO NORTE,RN,5594567.29
4/2/2026,2021,3,RONDÔNIA,RO,8342883.6
4/2/2026,2021,3,RORAIMA,RR,346984.38
4/2/2026,2021,3,RIO GRANDE DO SUL,RS,9555917.04
4/2/2026,2021,3,SANTA CATARINA,SC,4829941.6
4/2/2026,2021,3,SERGIPE,SE,4812199.4
4/2/2026,2021,3,SÃO PAULO,SP,23913875.98
4/2/2026,2021,3,TOCANTINS,TO,1960612
4/2/2026,2021,6,ACRE,AC,72703.6
4/2/2026,2021,6,ALAGOAS,AL,739607.3
4/2/2026,2021,6,AMAZONAS,AM,2425640.14
4/2/2026,2021,6,AMAPÁ,AP,1082216.2
4/2/2026,2021,6,BAHIA,BA,13245936.42
4/2/2026,2021,6,CEARÁ,CE,4772765.1
4/2/2026,2021,6,DISTRITO FEDERAL,DF,46358.4
4/2/2026,2021,6,ESPÍRITO SANTO,ES,1602466.53
4/2/2026,2021,6,GOIÁS,GO,7733126.31
4/2/2026,2021,6,MARANHÃO,MA,4008658.63
4/2/2026,2021,6,MINAS GERAIS,MG,16555137.88
4/2/2026,2021,6,MATO GROSSO DO SUL,MS,2616537.39
4/2/2026,2021,6,MATO GROSSO,MT,3954323.1
4/2/2026,2021,6,PARÁ,PA,22850008.35
4/2/2026,2021,6,PARAÍBA,PB,921462.4
4/2/2026,2021,6,PERNAMBUCO,PE,4418478.64
4/2/2026,2021,6,PIAUÍ,PI,3699794
4/2/2026,2021,6,PARANÁ,PR,17155948.12
4/2/2026,2021,6,RIO DE JANEIRO,RJ,8533066.28
4/2/2026,2021,6,RIO GRANDE DO NORTE,RN,5871482.29
4/2/2026,2021,6,RONDÔNIA,RO,8341071.1
4/2/2026,2021,6,RORAIMA,RR,347072.78
4/2/2026,2021,6,RIO GRANDE DO SUL,RS,9586005.04
4/2/2026,2021,6,SANTA CATARINA,SC,4841717.58
4/2/2026,2021,6,SERGIPE,SE,4812759.4
4/2/2026,2021,6,SÃO PAULO,SP,23962710.67
4/2/2026,2021,6,TOCANTINS,TO,1960612
4/2/2026,2021,9,ACRE,AC,72703.6
4/2/2026,2021,9,ALAGOAS,AL,739607.3
4/2/2026,2021,9,AMAZONAS,AM,2353716.14
4/2/2026,2021,9,AMAPÁ,AP,1081896.2
4/2/2026,2021,9,BAHIA,BA,13721574.15
4/2/2026,2021,9,CEARÁ,CE,4773791.1
4/2/2026,2021,9,DISTRITO FEDERAL,DF,49208.4
4/2/2026,2021,9,ESPÍRITO SANTO,ES,1613534.13
4/2/2026,2021,9,GOIÁS,GO,7780626.31
4/2/2026,2021,9,MARANHÃO,MA,4008658.63
4/2/2026,2021,9,MINAS GERAIS,MG,16673773.88
4/2/2026,2021,9,MATO GROSSO DO SUL,MS,2793653.39
4/2/2026,2021,9,MATO GROSSO,MT,3950133.1
4/2/2026,2021,9,PARÁ,PA,22854303.35
4/2/2026,2021,9,PARAÍBA,PB,1106907.4
4/2/2026,2021,9,PERNAMBUCO,PE,4524439.95
4/2/2026,2021,9,PIAUÍ,PI,3699794
4/2/2026,2021,9,PARANÁ,PR,17191295.12
4/2/2026,2021,9,RIO DE JANEIRO,RJ,9871366.28
4/2/2026,2021,9,RIO GRANDE DO NORTE,RN,6384602.29
4/2/2026,2021,9,RONDÔNIA,RO,8404121.1
4/2/2026,2021,9,RORAIMA,RR,347072.78
4/2/2026,2021,9,RIO GRANDE DO SUL,RS,9586005.04
4/2/2026,2021,9,SANTA CATARINA,SC,4901275.58
4/2/2026,2021,9,SERGIPE,SE,4812759.4
4/2/2026,2021,9,SÃO PAULO,SP,23965642.65
4/2/2026,2021,9,TOCANTINS,TO,1960612
4/2/2026,2021,12,ACRE,AC,73418.8
4/2/2026,2021,12,ALAGOAS,AL,739607.3
4/2/2026,2021,12,AMAZONAS,AM,2347485.94
4/2/2026,2021,12,AMAPÁ,AP,1081896.2
4/2/2026,2021,12,BAHIA,BA,14277668.07
4/2/2026,2021,12,CEARÁ,CE,5164487.1
4/2/2026,2021,12,DISTRITO FEDERAL,DF,49208.4
4/2/2026,2021,12,ESPÍRITO SANTO,ES,1614853.17
4/2/2026,2021,12,GOIÁS,GO,7791487.91
4/2/2026,2021,12,MARANHÃO,MA,4009078.63
4/2/2026,2021,12,MINAS GERAIS,MG,16665320.13
4/2/2026,2021,12,MATO GROSSO DO SUL,MS,2793653.39
4/2/2026,2021,12,MATO GROSSO,MT,3977233.1
4/2/2026,2021,12,PARÁ,PA,22855546.31
4/2/2026,2021,12,PARAÍBA,PB,1356387.4
4/2/2026,2021,12,PERNAMBUCO,PE,4579914.64
4/2/2026,2021,12,PIAUÍ,PI,3772494
4/2/2026,2021,12,PARANÁ,PR,17140405.12
4/2/2026,2021,12,RIO DE JANEIRO,RJ,9826907.48
4/2/2026,2021,12,RIO GRANDE DO NORTE,RN,6952502.29
4/2/2026,2021,12,RONDÔNIA,RO,8373701.1
4/2/2026,2021,12,RORAIMA,RR,342388.78
4/2/2026,2021,12,RIO GRANDE DO SUL,RS,9573736.04
4/2/2026,2021,12,SANTA CATARINA,SC,4914550.58
4/2/2026,2021,12,SERGIPE,SE,4812759.4
4/2/2026,2021,12,SÃO PAULO,SP,24477424.67
4/2/2026,2021,12,TOCANTINS,TO,1968612
4/2/2026,2022,3,ACRE,AC,73418.8
4/2/2026,2022,3,ALAGOAS,AL,739607.3
4/2/2026,2022,3,AMAZONAS,AM,2371642.38
4/2/2026,2022,3,AMAPÁ,AP,1081896.2
4/2/2026,2022,3,BAHIA,BA,14699168.07
4/2/2026,2022,3,CEARÁ,CE,5166487.1
4/2/2026,2022,3,DISTRITO FEDERAL,DF,49208.4
4/2/2026,2022,3,ESPÍRITO SANTO,ES,1615363.17
4/2/2026,2022,3,GOIÁS,GO,7792237.91
4/2/2026,2022,3,MARANHÃO,MA,4009078.63
4/2/2026,2022,3,MINAS GERAIS,MG,16665320.13
4/2/2026,2022,3,MATO GROSSO DO SUL,MS,2762476.17
4/2/2026,2022,3,MATO GROSSO,MT,3962989.35
4/2/2026,2022,3,PARÁ,PA,22859052.31
4/2/2026,2022,3,PARAÍBA,PB,1392641.4
4/2/2026,2022,3,PERNAMBUCO,PE,4730060.54
4/2/2026,2022,3,PIAUÍ,PI,3902604
4/2/2026,2022,3,PARANÁ,PR,17333083.12
4/2/2026,2022,3,RIO DE JANEIRO,RJ,9801289.28
4/2/2026,2022,3,RIO GRANDE DO NORTE,RN,7257614.29
4/2/2026,2022,3,RONDÔNIA,RO,8374981.1
4/2/2026,2022,3,RORAIMA,RR,440110.4
4/2/2026,2022,3,RIO GRANDE DO SUL,RS,9585409.97
4/2/2026,2022,3,SANTA CATARINA,SC,4919338.58
4/2/2026,2022,3,SERGIPE,SE,4890318.4
4/2/2026,2022,3,SÃO PAULO,SP,24391340.67
4/2/2026,2022,3,TOCANTINS,TO,1968612
4/2/2026,2022,6,ACRE,AC,73418.8
4/2/2026,2022,6,ALAGOAS,AL,741587.3
4/2/2026,2022,6,AMAZONAS,AM,2377032.38
4/2/2026,2022,6,AMAPÁ,AP,973705.2
4/2/2026,2022,6,BAHIA,BA,14773568.07
4/2/2026,2022,6,CEARÁ,CE,5165224.1
4/2/2026,2022,6,DISTRITO FEDERAL,DF,50120.4
4/2/2026,2022,6,ESPÍRITO SANTO,ES,1615363.17
4/2/2026,2022,6,GOIÁS,GO,7793281.91
4/2/2026,2022,6,MARANHÃO,MA,4013083.63
4/2/2026,2022,6,MINAS GERAIS,MG,16935975.33
4/2/2026,2022,6,MATO GROSSO DO SUL,MS,2789237.45
4/2/2026,2022,6,MATO GROSSO,MT,3972591.35
4/2/2026,2022,6,PARÁ,PA,22861123.31
4/2/2026,2022,6,PARAÍBA,PB,1419641.4
4/2/2026,2022,6,PERNAMBUCO,PE,4743220.64
4/2/2026,2022,6,PIAUÍ,PI,3972190
4/2/2026,2022,6,PARANÁ,PR,17424092.77
4/2/2026,2022,6,RIO DE JANEIRO,RJ,9732189.28
4/2/2026,2022,6,RIO GRANDE DO NORTE,RN,7474206.29
4/2/2026,2022,6,RONDÔNIA,RO,8383396.8
4/2/2026,2022,6,RORAIMA,RR,528730.4
4/2/2026,2022,6,RIO GRANDE DO SUL,RS,9586035.97
4/2/2026,2022,6,SANTA CATARINA,SC,4922711.22
4/2/2026,2022,6,SERGIPE,SE,4891118.4
4/2/2026,2022,6,SÃO PAULO,SP,24411834.67
4/2/2026,2022,6,TOCANTINS,TO,1968612
4/2/2026,2022,9,ACRE,AC,73418.8
4/2/2026,2022,9,ALAGOAS,AL,742907.3
4/2/2026,2022,9,AMAZONAS,AM,2364145.38
4/2/2026,2022,9,AMAPÁ,AP,973705.2
4/2/2026,2022,9,BAHIA,BA,15052913.07
4/2/2026,2022,9,CEARÁ,CE,5272085.78
4/2/2026,2022,9,DISTRITO FEDERAL,DF,50120.4
4/2/2026,2022,9,ESPÍRITO SANTO,ES,1764243.17
